ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2023-05-25 17:15:39.185076,-0.6442602824427164,95.74276199218676,117.17337550568601,-0.6442602824427164,-0.6442602824427164,1.228482434057692,1.228482434057692,1.228482434057692,-0.02086781241147319,-0.02086781241147319,-0.02086781241147319,1.2493502464691653,1.2493502464691653,1.2493502464691653,0.0,0.0,0.0,106.12508142183383
2023-05-26 17:15:39.185076,-0.6472021163032564,96.37420443915246,117.184160251343,-0.6472021163032564,-0.6472021163032564,1.196815655270889,1.196815655270889,1.196815655270889,0.0011054477714786456,0.0011054477714786456,0.0011054477714786456,1.1957102074994106,1.1957102074994106,1.1957102074994106,0.0,0.0,0.0,106.41862060850386
2023-05-27 17:15:39.185076,-0.6501439501637966,97.28008591597637,117.83125911820659,-0.6501439501637966,-0.6501439501637966,1.1290426404758376,1.1290426404758376,1.1290426404758376,-0.009946262067107671,-0.009946262067107671,-0.009946262067107671,1.1389889025429454,1.1389889025429454,1.1389889025429454,0.0,0.0,0.0,107.21042460512544
2023-05-28 17:15:39.185076,-0.6530857840243366,97.6381206971234,118.04689222900032,-0.6530857840243366,-0.6530857840243366,1.0709256785264423,1.0709256785264423,1.0709256785264423,-0.00903599684850607,-0.00903599684850607,-0.00903599684850607,1.0799616753749481,1.0799616753749481,1.0799616753749481,0.0,0.0,0.0,107.87782381514198
2023-05-29 17:15:39.185076,-0.6560276178848767,98.43654237231489,118.40984378379488,-0.6560276178848767,-0.6560276178848767,1.0137908389468022,1.0137908389468022,1.0137908389468022,-0.005617552629581648,-0.005617552629581648,-0.005617552629581648,1.0194083915763839,1.0194083915763839,1.0194083915763839,0.0,0.0,0.0,108.53885569681691
2023-05-30 17:15:39.185076,-0.6589694518010429,98.5734275843329,118.64202863040508,-0.6589694518010429,-0.6589694518010429,0.9782640155286949,0.9782640155286949,0.9782640155286949,0.02016448909586833,0.02016448909586833,0.02016448909586833,0.9580995264328265,0.9580995264328265,0.9580995264328265,0.0,0.0,0.0,108.9071090572134
2023-05-31 17:15:39.185076,-0.6619112857172093,98.80841494269785,120.0502530849271,-0.6619112857172093,-0.6619112857172093,0.9209804001662837,0.9209804001662837,0.9209804001662837,0.02419768708932972,0.02419768708932972,0.02419768708932972,0.8967827130769539,0.8967827130769539,0.8967827130769539,0.0,0.0,0.0,109.58303448526043
2023-06-01 17:15:39.185076,-0.6648531196333756,100.8766463485045,121.37480189794309,-0.6648531196333756,-0.6648531196333756,0.8153022172597965,0.8153022172597965,0.8153022172597965,-0.020867812411510978,-0.020867812411510978,-0.020867812411510978,0.8361700296713074,0.8361700296713074,0.8361700296713074,0.0,0.0,0.0,110.94363255666859
2023-06-02 17:15:39.185076,-0.6677949535495418,99.92079207769547,120.64687165411743,-0.6677949535495418,-0.6677949535495418,0.7780317327726505,0.7780317327726505,0.7780317327726505,0.001105447771498071,0.001105447771498071,0.001105447771498071,0.7769262850011525,0.7769262850011525,0.7769262850011525,0.0,0.0,0.0,111.35530658250481
2023-06-03 17:15:39.185076,-0.6707367874657081,101.798170022472,122.67418957583442,-0.6707367874657081,-0.6707367874657081,0.7097122743725781,0.7097122743725781,0.7097122743725781,-0.009946262067102144,-0.009946262067102144,-0.009946262067102144,0.7196585364396803,0.7196585364396803,0.7196585364396803,0.0,0.0,0.0,112.21016401711235
2023-06-04 17:15:39.185076,-0.6736786213818743,102.75979778804239,123.11409827192853,-0.6736786213818743,-0.6736786213818743,0.655871046651451,0.655871046651451,0.655871046651451,-0.009035996848489183,-0.009035996848489183,-0.009035996848489183,0.6649070434999402,0.6649070434999402,0.6649070434999402,0.0,0.0,0.0,112.86808510542198
2023-06-05 17:15:39.185076,-0.6766204552980407,103.54203450180162,124.14522995509594,-0.6766204552980407,-0.6766204552980407,0.6075202722632547,0.6075202722632547,0.6075202722632547,-0.005617552629618133,-0.005617552629618133,-0.005617552629618133,0.6131378248928728,0.6131378248928728,0.6131378248928728,0.0,0.0,0.0,113.45444459306403
2023-06-06 17:15:39.185076,-0.6795622892142069,103.67310924175445,124.26629293486906,-0.6795622892142069,-0.6795622892142069,0.5849014371483954,0.5849014371483954,0.5849014371483954,0.020164489095865507,0.020164489095865507,0.020164489095865507,0.5647369480525298,0.5647369480525298,0.5647369480525298,0.0,0.0,0.0,113.67854991842074
2023-06-07 17:15:39.185076,-0.6825041231303732,103.66994453309547,124.31067703469267,-0.6825041231303732,-0.6825041231303732,0.5442043255291935,0.5442043255291935,0.5442043255291935,0.02419768708927044,0.02419768708927044,0.02419768708927044,0.5200066384399231,0.5200066384399231,0.5200066384399231,0.0,0.0,0.0,114.16529261994478
2023-06-08 17:15:39.185076,-0.6854459570465395,103.7584186549883,125.00469241073952,-0.6854459570465395,-0.6854459570465395,0.45829544025526847,0.45829544025526847,0.45829544025526847,-0.020867812411506405,-0.020867812411506405,-0.020867812411506405,0.47916325266677484,0.47916325266677484,0.47916325266677484,0.0,0.0,0.0,115.30969699061791
2023-06-09 17:15:39.185076,-0.6883877909627057,105.25960972322382,125.22595022123004,-0.6883877909627057,-0.6883877909627057,0.4434425634128762,0.4434425634128762,0.4434425634128762,0.0011054477714482983,0.0011054477714482983,0.0011054477714482983,0.4423371156414279,0.4423371156414279,0.4423371156414279,0.0,0.0,0.0,115.43467034878657
2023-06-10 17:15:39.185076,-0.6913296248788722,105.6518033124727,125.82529154199155,-0.6913296248788722,-0.6913296248788722,0.39962791658370034,0.39962791658370034,0.39962791658370034,-0.009946262067096617,-0.009946262067096617,-0.009946262067096617,0.409574178650797,0.409574178650797,0.409574178650797,0.0,0.0,0.0,115.98312744469317
2023-06-11 17:15:39.185076,-0.6942714587950384,106.61903963931447,126.73805341675796,-0.6942714587950384,-0.6942714587950384,0.37180341674912254,0.37180341674912254,0.37180341674912254,-0.009035996848575069,-0.009035996848575069,-0.009035996848575069,0.3808394135976976,0.3808394135976976,0.3808394135976976,0.0,0.0,0.0,116.30322822676008
2023-06-12 17:15:39.185076,-0.6972132927112047,106.74045817503068,127.3461252617886,-0.6972132927112047,-0.6972132927112047,0.3504042669331975,0.3504042669331975,0.3504042669331975,-0.005617552629507238,-0.005617552629507238,-0.005617552629507238,0.35602181956270473,0.35602181956270473,0.35602181956270473,0.0,0.0,0.0,116.53243620413103
2023-06-13 17:15:39.185076,-0.7001551266273709,106.10873457970779,126.69671326606418,-0.7001551266273709,-0.7001551266273709,0.3551053714775557,0.3551053714775557,0.3551053714775557,0.020164489095931208,0.020164489095931208,0.020164489095931208,0.33494088238162456,0.33494088238162456,0.33494088238162456,0.0,0.0,0.0,116.37946104758664
2023-06-14 17:15:39.185076,-0.7030969605435372,106.39913721764772,127.4279144457377,-0.7030969605435372,-0.7030969605435372,0.3415519839731575,0.3415519839731575,0.3415519839731575,0.024197687089260955,0.024197687089260955,0.024197687089260955,0.31735429688389655,0.31735429688389655,0.31735429688389655,0.0,0.0,0.0,116.4961872159376
2023-06-15 17:15:39.185076,-0.7060387944597035,106.15033306075448,128.0657251458282,-0.7060387944597035,-0.7060387944597035,0.2820989231464289,0.2820989231464289,0.2820989231464289,-0.02086781241150183,-0.02086781241150183,-0.02086781241150183,0.30296673555793074,0.30296673555793074,0.30296673555793074,0.0,0.0,0.0,117.29704642946689
2023-06-16 17:15:39.185076,-0.7089806283758697,106.27169979750911,127.2777606126111,-0.7089806283758697,-0.7089806283758697,0.29254487504924326,0.29254487504924326,0.29254487504924326,0.001105447771467722,0.001105447771467722,0.001105447771467722,0.2914394272777755,0.2914394272777755,0.2914394272777755,0.0,0.0,0.0,117.0616567103553
2023-06-17 17:15:39.185076,-0.7119224625621354,106.78796638064368,128.23457348021427,-0.7119224625621354,-0.7119224625621354,0.27245403372544025,0.27245403372544025,0.27245403372544025,-0.009946262067091094,-0.009946262067091094,-0.009946262067091094,0.28240029579253134,0.28240029579253134,0.28240029579253134,0.0,0.0,0.0,117.28278891959687
2023-06-18 17:15:39.185076,-0.7148642967484011,107.2427848455288,127.98477902155949,-0.7148642967484011,-0.7148642967484011,0.26641840335928196,0.26641840335928196,0.26641840335928196,-0.00903599684853243,-0.00903599684853243,-0.00903599684853243,0.27545440020781436,0.27545440020781436,0.27545440020781436,0.0,0.0,0.0,117.29482001774713
2023-06-19 17:15:39.185076,-0.7178061309346667,107.34844649904466,127.37754682595693,-0.7178061309346667,-0.7178061309346667,0.26457686616333825,0.26457686616333825,0.26457686616333825,-0.005617552629543724,-0.005617552629543724,-0.005617552629543724,0.270194418792882,0.270194418792882,0.270194418792882,0.0,0.0,0.0,117.24420025981715
2023-06-20 17:15:39.185076,-0.7207479651209324,106.21667610753973,126.22456920606088,-0.7207479651209324,-0.7207479651209324,0.28637541214875445,0.28637541214875445,0.28637541214875445,0.020164489095858024,0.020164489095858024,0.020164489095858024,0.26621092305289645,0.26621092305289645,0.26621092305289645,0.0,0.0,0.0,116.8349962437143
2023-06-21 17:15:39.185076,-0.7236897993071979,106.1979244636228,126.82155366551622,-0.7236897993071979,-0.7236897993071979,0.2872998879679595,0.2872998879679595,0.2872998879679595,0.02419768708936615,0.02419768708936615,0.02419768708936615,0.2631022008785934,0.2631022008785934,0.2631022008785934,0.0,0.0,0.0,116.74121400300575
2023-06-22 17:15:39.185076,-0.7266316334934636,107.22024155573504,127.73509831780069,-0.7266316334934636,-0.7266316334934636,0.23961559292020002,0.23961559292020002,0.23961559292020002,-0.020867812411539618,-0.020867812411539618,-0.020867812411539618,0.26048340533173964,0.26048340533173964,0.26048340533173964,0.0,0.0,0.0,117.39113061235132
2023-06-23 17:15:39.185076,-0.7295734676797292,106.43478686977157,127.2390026075845,-0.7295734676797292,-0.7295734676797292,0.2591002764637225,0.2591002764637225,0.2591002764637225,0.0011054477714639212,0.0011054477714639212,0.0011054477714639212,0.2579948286922586,0.2579948286922586,0.2579948286922586,0.0,0.0,0.0,117.0149717837578
2023-06-24 17:15:39.185076,-0.7325153018659949,107.26704571800039,127.24937852032652,-0.7325153018659949,-0.7325153018659949,0.24536286703663374,0.24536286703663374,0.24536286703663374,-0.009946262067127676,-0.009946262067127676,-0.009946262067127676,0.2553091291037614,0.2553091291037614,0.2553091291037614,0.0,0.0,0.0,117.14888088955244
2023-06-25 17:15:39.185076,-0.7354571360522604,106.56751669491169,128.1093485162232,-0.7354571360522604,-0.7354571360522604,0.24310137186775435,0.24310137186775435,0.24310137186775435,-0.00903599684851554,-0.00903599684851554,-0.00903599684851554,0.2521373687162699,0.2521373687162699,0.2521373687162699,0.0,0.0,0.0,117.10675434150838
2023-06-26 17:15:39.185076,-0.738398970238526,107.37246850347923,127.47221570941738,-0.738398970238526,-0.738398970238526,0.24261620411470378,0.24261620411470378,0.24261620411470378,-0.005617552629580209,-0.005617552629580209,-0.005617552629580209,0.248233756744284,0.248233756744284,0.248233756744284,0.0,0.0,0.0,117.03728637976852
2023-06-27 17:15:39.185076,-0.7413408044247917,105.99127740174191,126.64285530495142,-0.7413408044247917,-0.7413408044247917,0.2635635164857523,0.2635635164857523,0.2635635164857523,0.02016448909592372,0.02016448909592372,0.02016448909592372,0.2433990273898286,0.2433990273898286,0.2433990273898286,0.0,0.0,0.0,116.63327895318437
2023-06-28 17:15:39.185076,-0.7442826386110574,106.17260490922557,127.21106832971405,-0.7442826386110574,-0.7442826386110574,0.2616801072063747,0.2616801072063747,0.2616801072063747,0.024197687089356656,0.024197687089356656,0.024197687089356656,0.23748242011701803,0.23748242011701803,0.23748242011701803,0.0,0.0,0.0,116.58451913024814
2023-06-29 17:15:39.185076,-0.7472244727973228,106.74141754703365,127.14292363140652,-0.7472244727973228,-0.7472244727973228,0.209514454897434,0.209514454897434,0.209514454897434,-0.02086781241153504,-0.02086781241153504,-0.02086781241153504,0.23038226730896905,0.23038226730896905,0.23038226730896905,0.0,0.0,0.0,117.32721909715463
2023-06-30 17:15:39.185076,-0.7501663069835884,106.2619398363241,127.26120406909382,-0.7501663069835884,-0.7501663069835884,0.22315067865112215,0.22315067865112215,0.22315067865112215,0.0011054477714833484,0.0011054477714833484,0.0011054477714833484,0.2220452308796388,0.2220452308796388,0.2220452308796388,0.0,0.0,0.0,117.0368672668159
2023-07-01 17:15:39.185076,-0.7531081411698541,107.08744113528618,127.7046659641298,-0.7531081411698541,-0.7531081411698541,0.2025180019397172,0.2025180019397172,0.2025180019397172,-0.009946262067099792,-0.009946262067099792,-0.009946262067099792,0.21246426400681698,0.21246426400681698,0.21246426400681698,0.0,0.0,0.0,117.28831712605324
2023-07-02 17:15:39.185076,-0.7560499753561197,107.28235137264181,128.04065968549543,-0.7560499753561197,-0.7560499753561197,0.19263940905092536,0.19263940905092536,0.19263940905092536,-0.009035996848472897,-0.009035996848472897,-0.009035996848472897,0.20167540589939828,0.20167540589939828,0.20167540589939828,0.0,0.0,0.0,117.371101676595
2023-07-03 17:15:39.185076,-0.7589918095423854,107.05414487282914,126.7792342154163,-0.7589918095423854,-0.7589918095423854,0.1841359929811642,0.1841359929811642,0.1841359929811642,-0.005617552629469313,-0.005617552629469313,-0.005617552629469313,0.1897535456106335,0.1897535456106335,0.1897535456106335,0.0,0.0,0.0,117.43313006662319
2023-07-04 17:15:39.185076,-0.7619336437286509,106.5773413051604,127.88631835058646,-0.7619336437286509,-0.7619336437286509,0.1969718037662176,0.1969718037662176,0.1969718037662176,0.020164489095852382,0.020164489095852382,0.020164489095852382,0.1768073146703652,0.1768073146703652,0.1768073146703652,0.0,0.0,0.0,117.15381432136604
2023-07-05 17:15:39.185076,-0.7648754779149164,106.87526984108183,127.99679432070444,-0.7648754779149164,-0.7648754779149164,0.18717097425157136,0.18717097425157136,0.18717097425157136,0.024197687089347164,0.024197687089347164,0.024197687089347164,0.1629732871622242,0.1629732871622242,0.1629732871622242,0.0,0.0,0.0,117.23752588849096
2023-07-06 17:15:39.185076,-0.7678173120786083,108.00772157430433,128.69674302231988,-0.7678173120786083,-0.7678173120786083,0.12754186698566805,0.12754186698566805,0.12754186698566805,-0.02086781241148674,-0.02086781241148674,-0.02086781241148674,0.1484096793971548,0.1484096793971548,0.1484096793971548,0.0,0.0,0.0,118.12814340512722
2023-07-07 17:15:39.185076,-0.7707591462423,108.17764255746877,127.15344544578768,-0.7707591462423,-0.7707591462423,0.13439519703162087,0.13439519703162087,0.13439519703162087,0.0011054477715027738,0.0011054477715027738,0.0011054477715027738,0.13328974926011808,0.13328974926011808,0.13328974926011808,0.0,0.0,0.0,117.94705169932358
2023-07-08 17:15:39.185076,-0.7737009804059917,108.26432531442265,128.64535069094558,-0.7737009804059917,-0.7737009804059917,0.10784883544757844,0.10784883544757844,0.10784883544757844,-0.009946262067094265,-0.009946262067094265,-0.009946262067094265,0.11779509751467271,0.11779509751467271,0.11779509751467271,0.0,0.0,0.0,118.30930097122254
2023-07-09 17:15:39.185076,-0.7766428145696834,107.99507640467118,129.2036366526601,-0.7766428145696834,-0.7766428145696834,0.09307307304105902,0.09307307304105902,0.09307307304105902,-0.00903599684849452,-0.00903599684849452,-0.00903599684849452,0.10210906988955354,0.10210906988955354,0.10210906988955354,0.0,0.0,0.0,118.48232869148706
2023-07-10 17:15:39.185076,-0.7795846487333752,108.15854926731745,128.73357519407395,-0.7795846487333752,-0.7795846487333752,0.08079289720971594,0.08079289720971594,0.08079289720971594,-0.005617552629505797,-0.005617552629505797,-0.005617552629505797,0.08641044983922173,0.08641044983922173,0.08641044983922173,0.0,0.0,0.0,118.61621670631997
2023-07-11 17:15:39.185076,-0.7825264828970668,107.96111794474584,127.70644881216963,-0.7825264828970668,-0.7825264828970668,0.09103210691087228,0.09103210691087228,0.09103210691087228,0.020164489095918076,0.020164489095918076,0.020164489095918076,0.07086761781495421,0.07086761781495421,0.07086761781495421,0.0,0.0,0.0,118.3805265490775
2023-07-12 17:15:39.185076,-0.7854683170607585,108.34716407075848,128.8958405158308,-0.7854683170607585,-0.7854683170607585,0.07983102128508303,0.07983102128508303,0.07983102128508303,0.024197687089337668,0.024197687089337668,0.024197687089337668,0.05563333419574536,0.05563333419574536,0.05563333419574536,0.0,0.0,0.0,118.49821324895163
2023-07-13 17:15:39.185076,-0.7884101512244502,108.24349745650773,129.38600813921954,-0.7884101512244502,-0.7884101512244502,0.019972467897116916,0.019972467897116916,0.019972467897116916,-0.020867812411482167,-0.020867812411482167,-0.020867812411482167,0.04084028030859908,0.04084028030859908,0.04084028030859908,0.0,0.0,0.0,119.42514903122829
2023-07-14 17:15:39.185076,-0.7913519853881421,109.62130331078815,128.86402412495056,-0.7913519853881421,-0.7913519853881421,0.027702913707616024,0.027702913707616024,0.027702913707616024,0.001105447771498973,0.001105447771498973,0.001105447771498973,0.026597465936117053,0.026597465936117053,0.026597465936117053,0.0,0.0,0.0,119.23313228940555
2023-07-15 17:15:39.185076,-0.7942938195518338,109.5613193067759,129.8400299245538,-0.7942938195518338,-0.7942938195518338,0.0030413210848501057,0.0030413210848501057,0.0030413210848501057,-0.00994626206704663,-0.00994626206704663,-0.00994626206704663,0.012987583151896735,0.012987583151896735,0.012987583151896735,0.0,0.0,0.0,119.58197707740919
2023-07-16 17:15:39.185076,-0.7972356537155255,109.58334576441294,130.00434936110452,-0.7972356537155255,-0.7972356537155255,-0.008970640743753502,-0.008970640743753502,-0.008970640743753502,-0.00903599684851614,-0.00903599684851614,-0.00903599684851614,6.535610476263859e-05,6.535610476263859e-05,6.535610476263859e-05,0.0,0.0,0.0,119.72150436612208
2023-07-17 17:15:39.185076,-0.8001774878792173,110.03793538055467,130.32659019455247,-0.8001774878792173,-0.8001774878792173,-0.017760647261008438,-0.017760647261008438,-0.017760647261008438,-0.005617552629581111,-0.005617552629581111,-0.005617552629581111,-0.012143094631427327,-0.012143094631427327,-0.012143094631427327,0.0,0.0,0.0,119.80822734571287
2023-07-18 17:15:39.185076,-0.8031193220429089,109.7345019786605,130.04655042813312,-0.8031193220429089,-0.8031193220429089,-0.003475396311741829,-0.003475396311741829,-0.003475396311741829,0.020164489095776374,0.020164489095776374,0.020164489095776374,-0.023639885407518203,-0.023639885407518203,-0.023639885407518203,0.0,0.0,0.0,119.50577256698432
2023-07-19 17:15:39.185076,-0.8060611562066006,109.39635898882106,129.5293429028041,-0.8060611562066006,-0.8060611562066006,-0.010256355604006432,-0.010256355604006432,-0.010256355604006432,0.0241976870892784,0.0241976870892784,0.0241976870892784,-0.03445404269328483,-0.03445404269328483,-0.03445404269328483,0.0,0.0,0.0,119.55914117074471
2023-07-20 17:15:39.185076,-0.8090029903702923,110.98104879115532,130.29005704838212,-0.8090029903702923,-0.8090029903702923,-0.065507098711374,-0.065507098711374,-0.065507098711374,-0.020867812411498775,-0.020867812411498775,-0.020867812411498775,-0.04463928629987523,-0.04463928629987523,-0.04463928629987523,0.0,0.0,0.0,120.43911456587985
2023-07-21 17:15:39.185076,-0.8119448245339841,110.01137325173598,130.0974724499021,-0.8119448245339841,-0.8119448245339841,-0.05316557045984192,-0.05316557045984192,-0.05316557045984192,0.0011054477715183985,0.0011054477715183985,0.0011054477715183985,-0.05427101823136031,-0.05427101823136031,-0.05427101823136031,0.0,0.0,0.0,120.17019778927144
2023-07-22 17:15:39.185076,-0.8148866586976757,109.6395393574987,130.3530785677523,-0.8148866586976757,-0.8148866586976757,-0.07338889693963428,-0.07338889693963428,-0.07338889693963428,-0.009946262067060854,-0.009946262067060854,-0.009946262067060854,-0.06344263487257343,-0.06344263487257343,-0.06344263487257343,0.0,0.0,0.0,120.45858403703187
2023-07-23 17:15:39.185076,-0.8178284928613676,109.77104409640343,130.7767438248488,-0.8178284928613676,-0.8178284928613676,-0.08129729526986287,-0.08129729526986287,-0.08129729526986287,-0.009035996848537762,-0.009035996848537762,-0.009035996848537762,-0.07226129842132512,-0.07226129842132512,-0.07226129842132512,0.0,0.0,0.0,120.5373816369984
2023-07-24 17:15:39.185076,-0.8207703270250594,110.4040082041963,131.47532675892964,-0.8207703270250594,-0.8207703270250594,-0.08646086994232266,-0.08646086994232266,-0.08646086994232266,-0.005617552629617596,-0.005617552629617596,-0.005617552629617596,-0.08084331731270507,-0.08084331731270507,-0.08084331731270507,0.0,0.0,0.0,120.56971622286581
2023-07-25 17:15:39.185076,-0.8239011945842171,110.5441414798458,130.18709480522912,-0.8239011945842171,-0.8239011945842171,-0.06914480541545248,-0.06914480541545248,-0.06914480541545248,0.02016448909584207,0.02016448909584207,0.02016448909584207,-0.08930929451129455,-0.08930929451129455,-0.08930929451129455,0.0,0.0,0.0,120.20904314760216
2023-07-26 17:15:39.185076,-0.8270320621433749,111.2838698060276,131.17484128401537,-0.8270320621433749,-0.8270320621433749,-0.07358151968448665,-0.07358151968448665,-0.07358151968448665,0.024197687089318687,0.024197687089318687,0.024197687089318687,-0.09777920677380533,-0.09777920677380533,-0.09777920677380533,0.0,0.0,0.0,120.22494092249597
2023-07-27 17:15:39.185076,-0.8301629297025327,110.50031887265925,131.5163066861205,-0.8301629297025327,-0.8301629297025327,-0.1272353896718291,-0.1272353896718291,-0.1272353896718291,-0.020867812411515384,-0.020867812411515384,-0.020867812411515384,-0.10636757726031372,-0.10636757726031372,-0.10636757726031372,0.0,0.0,0.0,121.1018524760201
2023-07-28 17:15:39.185076,-0.8332937972616905,110.98812317973736,130.81066107986356,-0.8332937972616905,-0.8332937972616905,-0.11407345050716645,-0.11407345050716645,-0.11407345050716645,0.0011054477714686258,0.0011054477714686258,0.0011054477714686258,-0.11517889827863509,-0.11517889827863509,-0.11517889827863509,0.0,0.0,0.0,120.81334022039876
2023-07-29 17:15:39.185076,-0.8364246648208483,110.4389013735469,131.62219148948336,-0.8364246648208483,-0.8364246648208483,-0.13424971279268047,-0.13424971279268047,-0.13424971279268047,-0.009946262067055327,-0.009946262067055327,-0.009946262067055327,-0.12430345072562513,-0.12430345072562513,-0.12430345072562513,0.0,0.0,0.0,121.11031671074866
2023-07-30 17:15:39.185076,-0.8395555323800061,110.70680326626697,131.21130232050075,-0.8395555323800061,-0.8395555323800061,-0.14284964914296472,-0.14284964914296472,-0.14284964914296472,-0.009035996848495119,-0.009035996848495119,-0.009035996848495119,-0.13381365229446962,-0.13381365229446962,-0.13381365229446962,0.0,0.0,0.0,121.20528325529158
2023-07-31 17:15:39.185076,-0.842686399939164,110.68770904185855,132.16977067616088,-0.842686399939164,-0.842686399939164,-0.14937860086773216,-0.14937860086773216,-0.14937860086773216,-0.005617552629580392,-0.005617552629580392,-0.005617552629580392,-0.14376104823815178,-0.14376104823815178,-0.14376104823815178,0.0,0.0,0.0,121.26463209017354
