ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,residual,yhat_original
2023-05-20 17:15:39.185076,-0.6295511131400159,94.23281920196779,114.63536042656467,-0.6295511131400159,-0.6295511131400159,1.4363173528802318,1.4363173528802318,1.4363173528802318,-0.009946262067071089,-0.009946262067071089,-0.009946262067071089,1.4462636149473027,1.4462636149473027,1.4462636149473027,0.0,0.0,0.0,102.69757935616437,-0.06469454285256646,-1.5337863014680866
2023-05-21 17:15:39.185076,-0.632492947000556,93.84743918417158,114.52187865396603,-0.632492947000556,-0.632492947000556,1.4094956550789302,1.4094956550789302,1.4094956550789302,-0.009035996848484452,-0.009035996848484452,-0.009035996848484452,1.4185316519274147,1.4185316519274147,1.4185316519274147,0.0,0.0,0.0,102.21769262428307,-0.09727970424068434,-1.523989007665908
2023-05-22 17:15:39.185076,-0.6354347808610961,93.61863538732993,115.62219760569404,-0.6354347808610961,-0.6354347808610961,1.378774093876979,1.378774093876979,1.378774093876979,-0.005617552629506335,-0.005617552629506335,-0.005617552629506335,1.3843916465064854,1.3843916465064854,1.3843916465064854,0.0,0.0,0.0,97.33389139261166,-0.3416247585153812,-1.5115557950607705
2023-05-23 17:15:39.185076,-0.6383766147216362,93.80610730140344,115.55618925080115,-0.6383766147216362,-0.6383766147216362,1.364556603657039,1.364556603657039,1.364556603657039,0.020164489095871155,0.020164489095871155,0.020164489095871155,1.3443921145611677,1.3443921145611677,1.3443921145611677,0.0,0.0,0.0,98.38114006755677,-0.2939733367204259,-1.50947763996027
2023-05-24 17:15:39.185076,-0.6413184485821762,94.69092651661012,115.07942041934318,-0.6413184485821762,-0.6413184485821762,1.3233499651686207,1.3233499651686207,1.3233499651686207,0.024197687089289426,0.024197687089289426,0.024197687089289426,1.2991522780793312,1.2991522780793312,1.2991522780793312,0.0,0.0,0.0,103.0127841467297,-0.09350585663785319,-1.4900071951753933
2023-05-25 17:15:39.185076,-0.6442602824427164,95.87942699928224,116.79118263039643,-0.6442602824427164,-0.6442602824427164,1.228482434057692,1.228482434057692,1.228482434057692,-0.02086781241147319,-0.02086781241147319,-0.02086781241147319,1.2493502464691653,1.2493502464691653,1.2493502464691653,0.0,0.0,0.0,107.20193001028824,0.05113515630574917,-1.4357227223846407
2023-05-26 17:15:39.185076,-0.6472021163032564,95.9691154486485,115.75814646955659,-0.6472021163032564,-0.6472021163032564,1.196815655270889,1.196815655270889,1.196815655270889,0.0011054477714786456,0.0011054477714786456,0.0011054477714786456,1.1957102074994106,1.1957102074994106,1.1957102074994106,0.0,0.0,0.0,107.95699489532882,0.07305113314625487,-1.4217837412194443
2023-05-27 17:15:39.185076,-0.6501439501637966,96.82904675559197,117.05656958410559,-0.6501439501637966,-0.6501439501637966,1.1290426404758376,1.1290426404758376,1.1290426404758376,-0.009946262067107671,-0.009946262067107671,-0.009946262067107671,1.1389889025429454,1.1389889025429454,1.1389889025429454,0.0,0.0,0.0,106.8088171078265,-0.01907070536018149,-1.384184192346121
2023-05-28 17:15:39.185076,-0.6530857840243366,96.39532411905589,117.86810369052697,-0.6530857840243366,-0.6530857840243366,1.0709256785264423,1.0709256785264423,1.0709256785264423,-0.00903599684850607,-0.00903599684850607,-0.00903599684850607,1.0799616753749481,1.0799616753749481,1.0799616753749481,0.0,0.0,0.0,106.48309314139158,-0.06623008264236506,-1.3524921204165727
2023-05-29 17:15:39.185076,-0.6560276178848767,97.90268891733008,119.13656748592405,-0.6560276178848767,-0.6560276178848767,1.0137908389468022,1.0137908389468022,1.0137908389468022,-0.005617552629581648,-0.005617552629581648,-0.005617552629581648,1.0194083915763839,1.0194083915763839,1.0194083915763839,0.0,0.0,0.0,102.15505164608183,-0.3031408699974647,-1.321102406992658
2023-05-30 17:15:39.185076,-0.6589694518010429,99.48393332569223,119.53037378078247,-0.6589694518010429,-0.6589694518010429,0.9782640155286949,0.9782640155286949,0.9782640155286949,0.02016448909586833,0.02016448909586833,0.02016448909586833,0.9580995264328265,0.9580995264328265,0.9580995264328265,0.0,0.0,0.0,102.11142770970352,-0.32269924633298946,-1.303615553830674
2023-05-31 17:15:39.185076,-0.6619112857172093,98.85705174510186,120.47004984331927,-0.6619112857172093,-0.6619112857172093,0.9209804001662837,0.9209804001662837,0.9209804001662837,0.02419768708932972,0.02419768708932972,0.02419768708932972,0.8967827130769539,0.8967827130769539,0.8967827130769539,0.0,0.0,0.0,106.6434692743658,-0.1395879867807453,-1.271518606511624
2023-06-01 17:15:39.185076,-0.6648531196333756,101.02300067875329,121.38516733776554,-0.6648531196333756,-0.6648531196333756,0.8153022172597965,0.8153022172597965,0.8153022172597965,-0.020867812411510978,-0.020867812411510978,-0.020867812411510978,0.8361700296713074,0.8361700296713074,0.8361700296713074,0.0,0.0,0.0,113.53796760154557,0.12319441140715576,-1.2069093422225594
2023-06-02 17:15:39.185076,-0.6677949535495418,100.84315882327158,121.18559675964826,-0.6677949535495418,-0.6677949535495418,0.7780317327726505,0.7780317327726505,0.7780317327726505,0.001105447771498071,0.001105447771498071,0.001105447771498071,0.7769262850011525,0.7769262850011525,0.7769262850011525,0.0,0.0,0.0,110.71833835771416,-0.030247028306193427,-1.1873606183965233
2023-06-03 17:15:39.185076,-0.6707367874657081,102.16415628223956,122.6181811642114,-0.6707367874657081,-0.6707367874657081,0.7097122743725781,0.7097122743725781,0.7097122743725781,-0.009946262067102144,-0.009946262067102144,-0.009946262067102144,0.7196585364396803,0.7196585364396803,0.7196585364396803,0.0,0.0,0.0,114.74845901605258,0.12053329772870353,-1.1467669184033522
2023-06-04 17:15:39.185076,-0.6736786213818743,103.18793251495163,123.11890132616234,-0.6736786213818743,-0.6736786213818743,0.655871046651451,0.655871046651451,0.655871046651451,-0.009035996848489183,-0.009035996848489183,-0.009035996848489183,0.6649070434999402,0.6649070434999402,0.6649070434999402,0.0,0.0,0.0,112.9731095821885,0.0049871849143560895,-1.1155249238943108
2023-06-05 17:15:39.185076,-0.6766204552980407,103.04757722826815,123.67777245741536,-0.6766204552980407,-0.6766204552980407,0.6075202722632547,0.6075202722632547,0.6075202722632547,-0.005617552629618133,-0.005617552629618133,-0.005617552629618133,0.6131378248928728,0.6131378248928728,0.6131378248928728,0.0,0.0,0.0,108.64249431305747,-0.22849993243413672,-1.0876810985195937
2023-06-06 17:15:39.185076,-0.6795622892142069,103.52632286090338,124.0612106709443,-0.6795622892142069,-0.6795622892142069,0.5849014371483954,0.5849014371483954,0.5849014371483954,0.020164489095865507,0.020164489095865507,0.020164489095865507,0.5647369480525298,0.5647369480525298,0.5647369480525298,0.0,0.0,0.0,108.9494009425952,-0.2245680355295833,-1.07703924880745
2023-06-07 17:15:39.185076,-0.6825041231303732,104.29989575645268,124.61008595126073,-0.6825041231303732,-0.6825041231303732,0.5442043255291935,0.5442043255291935,0.5442043255291935,0.02419768708927044,0.02419768708927044,0.02419768708927044,0.5200066384399231,0.5200066384399231,0.5200066384399231,0.0,0.0,0.0,112.15252735190052,-0.09557802990293232,-1.0539258191294316
2023-06-08 17:15:39.185076,-0.6854459570465395,105.00573076482584,125.88721187063763,-0.6854459570465395,-0.6854459570465395,0.45829544025526847,0.45829544025526847,0.45829544025526847,-0.020867812411506405,-0.020867812411506405,-0.020867812411506405,0.47916325266677484,0.47916325266677484,0.47916325266677484,0.0,0.0,0.0,117.19258453346848,0.08941066538240414,-0.9995827137023772
2023-06-09 17:15:39.185076,-0.6883877909627057,105.5491623365591,126.63163329382773,-0.6883877909627057,-0.6883877909627057,0.4434425634128762,0.4434425634128762,0.4434425634128762,0.0011054477714482983,0.0011054477714482983,0.0011054477714482983,0.4423371156414279,0.4423371156414279,0.4423371156414279,0.0,0.0,0.0,115.60000520726443,0.007851079456945124,-0.9936482376093352
2023-06-10 17:15:39.185076,-0.6913296248788722,105.52079233456065,126.05488924282463,-0.6913296248788722,-0.6913296248788722,0.39962791658370034,0.39962791658370034,0.39962791658370034,-0.009946262067096617,-0.009946262067096617,-0.009946262067096617,0.409574178650797,0.409574178650797,0.409574178650797,0.0,0.0,0.0,117.73703167185342,0.08328577272862364,-0.9676042425418069
2023-06-11 17:15:39.185076,-0.6942714587950384,106.01026341830482,126.46908483183314,-0.6942714587950384,-0.6942714587950384,0.37180341674912254,0.37180341674912254,0.37180341674912254,-0.009035996848575069,-0.009035996848575069,-0.009035996848575069,0.3808394135976976,0.3808394135976976,0.3808394135976976,0.0,0.0,0.0,116.6622504318724,0.017048503171650357,-0.9524039593264314
2023-06-12 17:15:39.185076,-0.6972132927112047,105.7052233093502,127.1853119157278,-0.6972132927112047,-0.6972132927112047,0.3504042669331975,0.3504042669331975,0.3504042669331975,-0.005617552629507238,-0.005617552629507238,-0.005617552629507238,0.35602181956270473,0.35602181956270473,0.35602181956270473,0.0,0.0,0.0,115.65620018587752,-0.041608881912015755,-0.9415198054397552
2023-06-13 17:15:39.185076,-0.7001551266273709,105.96691985864472,126.27897154365326,-0.7001551266273709,-0.7001551266273709,0.3551053714775557,0.3551053714775557,0.3551053714775557,0.020164489095931208,0.020164489095931208,0.020164489095931208,0.33494088238162456,0.33494088238162456,0.33494088238162456,0.0,0.0,0.0,116.43614858699583,0.002691860507926221,-0.9487839729602986
2023-06-14 17:15:39.185076,-0.7030969605435372,106.49964407801016,126.69147109882383,-0.7030969605435372,-0.7030969605435372,0.3415519839731575,0.3415519839731575,0.3415519839731575,0.024197687089260955,0.024197687089260955,0.024197687089260955,0.31735429688389655,0.31735429688389655,0.31735429688389655,0.0,0.0,0.0,117.5599106697251,0.05051189708442237,-0.9432411223426792
2023-06-15 17:15:39.185076,-0.7060387944597035,106.788363021819,127.77718939786051,-0.7060387944597035,-0.7060387944597035,0.2820989231464289,0.2820989231464289,0.2820989231464289,-0.02086781241150183,-0.02086781241150183,-0.02086781241150183,0.30296673555793074,0.30296673555793074,0.30296673555793074,0.0,0.0,0.0,122.95520251915262,0.26868280197467614,-0.9052115780763889
2023-06-16 17:15:39.185076,-0.7089806283758697,106.26120823865148,126.99429898286448,-0.7089806283758697,-0.7089806283758697,0.29254487504924326,0.29254487504924326,0.29254487504924326,0.001105447771467722,0.001105447771467722,0.001105447771467722,0.2914394272777755,0.2914394272777755,0.2914394272777755,0.0,0.0,0.0,123.05186313048584,0.2844505206035701,-0.9163892777164224
2023-06-17 17:15:39.185076,-0.7119224625621354,107.0067392751881,127.47063063394431,-0.7119224625621354,-0.7119224625621354,0.27245403372544025,0.27245403372544025,0.27245403372544025,-0.009946262067091094,-0.009946262067091094,-0.009946262067091094,0.28240029579253134,0.28240029579253134,0.28240029579253134,0.0,0.0,0.0,121.3594273145558,0.1935829639963063,-0.9058886091869379
2023-06-18 17:15:39.185076,-0.7148642967484011,107.47774433792387,127.866972017758,-0.7148642967484011,-0.7148642967484011,0.26641840335928196,0.26641840335928196,0.26641840335928196,-0.00903599684853243,-0.00903599684853243,-0.00903599684853243,0.27545440020781436,0.27545440020781436,0.27545440020781436,0.0,0.0,0.0,117.05088487499847,-0.011583487025618623,-0.9053173013066661
2023-06-19 17:15:39.185076,-0.7178061309346667,106.31632706574055,127.59045993452585,-0.7178061309346667,-0.7178061309346667,0.26457686616333825,0.26457686616333825,0.26457686616333825,-0.005617552629543724,-0.005617552629543724,-0.005617552629543724,0.270194418792882,0.270194418792882,0.270194418792882,0.0,0.0,0.0,117.85588833621266,0.029046576958178503,-0.9077210275701917
2023-06-20 17:15:39.185076,-0.7207479651209324,106.04910554914488,126.53375023378324,-0.7207479651209324,-0.7207479651209324,0.28637541214875445,0.28637541214875445,0.28637541214875445,0.020164489095858024,0.020164489095858024,0.020164489095858024,0.26621092305289645,0.26621092305289645,0.26621092305289645,0.0,0.0,0.0,117.9585241612106,0.05335176764033872,-0.9271524606878155
2023-06-21 17:15:39.185076,-0.7236897993071979,106.6660940776176,127.0080736484066,-0.7236897993071979,-0.7236897993071979,0.2872998879679595,0.2872998879679595,0.2872998879679595,0.02419768708936615,0.02419768708936615,0.02419768708936615,0.2631022008785934,0.2631022008785934,0.2631022008785934,0.0,0.0,0.0,119.48782911348755,0.13042557188824774,-0.931605797571711
2023-06-22 17:15:39.185076,-0.7266316334934636,106.13891824854642,128.55391258029866,-0.7266316334934636,-0.7266316334934636,0.23961559292020002,0.23961559292020002,0.23961559292020002,-0.020867812411539618,-0.020867812411539618,-0.020867812411539618,0.26048340533173964,0.26048340533173964,0.26048340533173964,0.0,0.0,0.0,123.40817316923534,0.285724859505292,-0.9007439031875734
2023-06-23 17:15:39.185076,-0.7295734676797292,106.11449034501833,127.24699079971472,-0.7295734676797292,-0.7295734676797292,0.2591002764637225,0.2591002764637225,0.2591002764637225,0.0011054477714639212,0.0011054477714639212,0.0011054477714639212,0.2579948286922586,0.2579948286922586,0.2579948286922586,0.0,0.0,0.0,122.72516542871836,0.27115385366316513,-0.9186061548561437
2023-06-24 17:15:39.185076,-0.7325153018659949,106.96056667741877,128.08722765937497,-0.7325153018659949,-0.7325153018659949,0.24536286703663374,0.24536286703663374,0.24536286703663374,-0.009946262067127676,-0.009946262067127676,-0.009946262067127676,0.2553091291037614,0.2553091291037614,0.2553091291037614,0.0,0.0,0.0,120.28149803971218,0.14875523758581766,-0.9122473564800406
2023-06-25 17:15:39.185076,-0.7354571360522604,106.64767955443904,126.81302784788262,-0.7354571360522604,-0.7354571360522604,0.24310137186775435,0.24310137186775435,0.24310137186775435,-0.00903599684851554,-0.00903599684851554,-0.00903599684851554,0.2521373687162699,0.2521373687162699,0.2521373687162699,0.0,0.0,0.0,116.27481617374163,-0.039505357300538266,-0.9142477747764945
2023-06-26 17:15:39.185076,-0.738398970238526,105.94086516505531,126.94965007544491,-0.738398970238526,-0.738398970238526,0.24261620411470378,0.24261620411470378,0.24261620411470378,-0.005617552629580209,-0.005617552629580209,-0.005617552629580209,0.248233756744284,0.248233756744284,0.248233756744284,0.0,0.0,0.0,115.92195810900361,-0.05296239979256732,-0.9175465255200033
2023-06-27 17:15:39.185076,-0.7413408044247917,105.2001495445192,126.54245731634781,-0.7413408044247917,-0.7413408044247917,0.2635635164857523,0.2635635164857523,0.2635635164857523,0.02016448909592372,0.02016448909592372,0.02016448909592372,0.2433990273898286,0.2433990273898286,0.2433990273898286,0.0,0.0,0.0,117.55731522214278,0.04387872125382768,-0.9367311937533662
2023-06-28 17:15:39.185076,-0.7442826386110574,106.10161537203787,126.64259741810785,-0.7442826386110574,-0.7442826386110574,0.2616801072063747,0.2616801072063747,0.2616801072063747,0.024197687089356656,0.024197687089356656,0.024197687089356656,0.23748242011701803,0.23748242011701803,0.23748242011701803,0.0,0.0,0.0,117.10826359920908,0.024870493003133695,-0.9390465992746422
2023-06-29 17:15:39.185076,-0.7472244727973228,106.74794634250904,127.69537242367636,-0.7472244727973228,-0.7472244727973228,0.209514454897434,0.209514454897434,0.209514454897434,-0.02086781241153504,-0.02086781241153504,-0.02086781241153504,0.23038226730896905,0.23038226730896905,0.23038226730896905,0.0,0.0,0.0,123.01043334573289,0.26987271194478885,-0.9037788009014763
2023-06-30 17:15:39.185076,-0.7501663069835884,106.9087000542992,127.29155101810684,-0.7501663069835884,-0.7501663069835884,0.22315067865112215,0.22315067865112215,0.22315067865112215,0.0011054477714833484,0.0011054477714833484,0.0011054477714833484,0.2220452308796388,0.2220452308796388,0.2220452308796388,0.0,0.0,0.0,117.48191411150698,0.021133463154111465,-0.9175664274881822
2023-07-01 17:15:39.185076,-0.7531081411698541,107.14818046932206,127.20627059992901,-0.7531081411698541,-0.7531081411698541,0.2025180019397172,0.2025180019397172,0.2025180019397172,-0.009946262067099792,-0.009946262067099792,-0.009946262067099792,0.21246426400681698,0.21246426400681698,0.21246426400681698,0.0,0.0,0.0,126.71302772858687,0.44754114456213556,-0.9056260971641075
2023-07-02 17:15:39.185076,-0.7560499753561197,106.87222824111171,128.4077956638013,-0.7560499753561197,-0.7560499753561197,0.19263940905092536,0.19263940905092536,0.19263940905092536,-0.009035996848472897,-0.009035996848472897,-0.009035996848472897,0.20167540589939828,0.20167540589939828,0.20167540589939828,0.0,0.0,0.0,123.39541668355427,0.2860701985578856,-0.9016949958216893
2023-07-03 17:15:39.185076,-0.7589918095423854,107.19546827244741,128.26809740705482,-0.7589918095423854,-0.7589918095423854,0.1841359929811642,0.1841359929811642,0.1841359929811642,-0.005617552629469313,-0.005617552629469313,-0.005617552629469313,0.1897535456106335,0.1897535456106335,0.1897535456106335,0.0,0.0,0.0,120.23021258195617,0.13282206352419262,-0.8987495200570431
2023-07-04 17:15:39.185076,-0.7619336437286509,106.8782219377904,127.45730138364874,-0.7619336437286509,-0.7619336437286509,0.1969718037662176,0.1969718037662176,0.1969718037662176,0.020164489095852382,0.020164489095852382,0.020164489095852382,0.1768073146703652,0.1768073146703652,0.1768073146703652,0.0,0.0,0.0,117.47546490432103,0.015273876951304761,-0.9120130878840499
2023-07-05 17:15:39.185076,-0.7648754779149164,106.474883617584,127.58206105514313,-0.7648754779149164,-0.7648754779149164,0.18717097425157136,0.18717097425157136,0.18717097425157136,0.024197687089347164,0.024197687089347164,0.024197687089347164,0.1629732871622242,0.1629732871622242,0.1629732871622242,0.0,0.0,0.0,124.18601435463407,0.3299554344171056,-0.9080379662973876
2023-07-06 17:15:39.185076,-0.7678173120786083,106.8272026085736,127.38556544618129,-0.7678173120786083,-0.7678173120786083,0.12754186698566805,0.12754186698566805,0.12754186698566805,-0.02086781241148674,-0.02086781241148674,-0.02086781241148674,0.1484096793971548,0.1484096793971548,0.1484096793971548,0.0,0.0,0.0,129.7891914228619,0.5537357057147245,-0.8657461655650313
2023-07-07 17:15:39.185076,-0.7707591462423,108.15870879303236,128.41991857756443,-0.7707591462423,-0.7707591462423,0.13439519703162087,0.13439519703162087,0.13439519703162087,0.0011054477715027738,0.0011054477715027738,0.0011054477715027738,0.13328974926011808,0.13328974926011808,0.13328974926011808,0.0,0.0,0.0,123.92906159305589,0.28406130092772053,-0.8743454735654578
2023-07-08 17:15:39.185076,-0.7737009804059917,108.56623043743866,129.10514110722872,-0.7737009804059917,-0.7737009804059917,0.10784883544757844,0.10784883544757844,0.10784883544757844,-0.009946262067094265,-0.009946262067094265,-0.009946262067094265,0.11779509751467271,0.11779509751467271,0.11779509751467271,0.0,0.0,0.0,127.26244673844558,0.42514844997123513,-0.8571437301274275
2023-07-09 17:15:39.185076,-0.7766428145696834,108.16534495482531,129.22232031697507,-0.7766428145696834,-0.7766428145696834,0.09307307304105902,0.09307307304105902,0.09307307304105902,-0.00903599684849452,-0.00903599684849452,-0.00903599684849452,0.10210906988955354,0.10210906988955354,0.10210906988955354,0.0,0.0,0.0,123.68471342750183,0.2470400755417073,-0.8489273479769411
2023-07-10 17:15:39.185076,-0.7795846487333752,108.80563339597273,128.41326164806256,-0.7795846487333752,-0.7795846487333752,0.08079289720971594,0.08079289720971594,0.08079289720971594,-0.005617552629505797,-0.005617552629505797,-0.005617552629505797,0.08641044983922173,0.08641044983922173,0.08641044983922173,0.0,0.0,0.0,121.65732239033451,0.14440973054306885,-0.8425695511247634
2023-07-11 17:15:39.185076,-0.7825264828970668,108.11307656256515,128.75958639857296,-0.7825264828970668,-0.7825264828970668,0.09103210691087228,0.09103210691087228,0.09103210691087228,0.020164489095918076,0.020164489095918076,0.020164489095918076,0.07086761781495421,0.07086761781495421,0.07086761781495421,0.0,0.0,0.0,120.5255735879973,0.1018595527675633,-0.8537615173487416
2023-07-12 17:15:39.185076,-0.7854683170607585,108.4009198786925,129.2502175303609,-0.7854683170607585,-0.7854683170607585,0.07983102128508303,0.07983102128508303,0.07983102128508303,0.024197687089337668,0.024197687089337668,0.024197687089337668,0.05563333419574536,0.05563333419574536,0.05563333419574536,0.0,0.0,0.0,124.29053269186726,0.2750536735265999,-0.8481730549987943
2023-07-13 17:15:39.185076,-0.7884101512244502,108.89537873193225,130.3631950002523,-0.7884101512244502,-0.7884101512244502,0.019972467897116916,0.019972467897116916,0.019972467897116916,-0.020867812411482167,-0.020867812411482167,-0.020867812411482167,0.04084028030859908,0.04084028030859908,0.04084028030859908,0.0,0.0,0.0,129.64546003949218,0.4853209694512848,-0.8041566476595416
2023-07-14 17:15:39.185076,-0.7913519853881421,108.99229098451964,130.44439461917062,-0.7913519853881421,-0.7913519853881421,0.027702913707616024,0.027702913707616024,0.027702913707616024,0.001105447771498973,0.001105447771498973,0.001105447771498973,0.026597465936117053,0.026597465936117053,0.026597465936117053,0.0,0.0,0.0,125.2694752063593,0.28664135504561655,-0.8132747411517005
2023-07-15 17:15:39.185076,-0.7942938195518338,109.20140808920463,128.8584731797481,-0.7942938195518338,-0.7942938195518338,0.0030413210848501057,0.0030413210848501057,0.0030413210848501057,-0.00994626206704663,-0.00994626206704663,-0.00994626206704663,0.012987583151896735,0.012987583151896735,0.012987583151896735,0.0,0.0,0.0,124.60534419364807,0.23853925744446441,-0.7967095220928029
2023-07-16 17:15:39.185076,-0.7972356537155255,109.48072617216073,130.1494959202662,-0.7972356537155255,-0.7972356537155255,-0.008970640743753502,-0.008970640743753502,-0.008970640743753502,-0.00903599684851614,-0.00903599684851614,-0.00903599684851614,6.535610476263859e-05,6.535610476263859e-05,6.535610476263859e-05,0.0,0.0,0.0,123.02418805303023,0.15683100518420384,-0.7900839390779321
2023-07-17 17:15:39.185076,-0.8001774878792173,109.62061454769024,130.5282331405083,-0.8001774878792173,-0.8001774878792173,-0.017760647261008438,-0.017760647261008438,-0.017760647261008438,-0.005617552629581111,-0.005617552629581111,-0.005617552629581111,-0.012143094631427327,-0.012143094631427327,-0.012143094631427327,0.0,0.0,0.0,117.63369621275986,-0.10325963238236355,-0.7859658177707947
2023-07-18 17:15:39.185076,-0.8031193220429089,109.1578739835901,129.90973047465394,-0.8031193220429089,-0.8031193220429089,-0.003475396311741829,-0.003475396311741829,-0.003475396311741829,0.020164489095776374,0.020164489095776374,0.020164489095776374,-0.023639885407518203,-0.023639885407518203,-0.023639885407518203,0.0,0.0,0.0,122.67757003004073,0.15061575116735504,-0.8003281641131924
2023-07-19 17:15:39.185076,-0.8060611562066006,109.69049676301871,129.81386609599227,-0.8060611562066006,-0.8060611562066006,-0.010256355604006432,-0.010256355604006432,-0.010256355604006432,0.0241976870892784,0.0241976870892784,0.0241976870892784,-0.03445404269328483,-0.03445404269328483,-0.03445404269328483,0.0,0.0,0.0,125.32983504009164,0.27402676306166285,-0.7977939063499692
2023-07-20 17:15:39.185076,-0.8090029903702923,110.11985194326232,130.63727504955574,-0.8090029903702923,-0.8090029903702923,-0.065507098711374,-0.065507098711374,-0.065507098711374,-0.020867812411498775,-0.020867812411498775,-0.020867812411498775,-0.04463928629987523,-0.04463928629987523,-0.04463928629987523,0.0,0.0,0.0,130.54395279839608,0.47983763734663765,-0.7560075516223089
2023-07-21 17:15:39.185076,-0.8119448245339841,110.25841957231366,130.63652518546067,-0.8119448245339841,-0.8119448245339841,-0.05316557045984192,-0.05316557045984192,-0.05316557045984192,0.0011054477715183985,0.0011054477715183985,0.0011054477715183985,-0.05427101823136031,-0.05427101823136031,-0.05427101823136031,0.0,0.0,0.0,127.22005016042709,0.33476879367870577,-0.7687773147557185
2023-07-22 17:15:39.185076,-0.8148866586976757,110.22500500329473,130.4613955543769,-0.8148866586976757,-0.8148866586976757,-0.07338889693963428,-0.07338889693963428,-0.07338889693963428,-0.009946262067060854,-0.009946262067060854,-0.009946262067060854,-0.06344263487257343,-0.06344263487257343,-0.06344263487257343,0.0,0.0,0.0,125.38838516270872,0.23409618939981094,-0.7550830256850292
